Checkpoint,allocate,allot,ask,assign,award,bequeath,cede,deliver,deny,dictate,explain,feed,forward,give,grant,guarantee,issue,lease,mail,offer,pass,pay,present,promise,read,refund,relay,rent,sell,show,teach,tell,trade,transfer,yield
347000,0.8235294117647058,0.7,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6666666666666666,0.5,0.6206896551724138,1.0,0.6744186046511628,0.9333333333333333,0.5,0.9393939393939394,0.7441860465116279,0.16666666666666666,0.6666666666666666,0.9210526315789473,0.7857142857142857,0.775,0.8333333333333334,0.8235294117647058,0.6571428571428571,0.631578947368421,0.8571428571428571,0.0,0.5666666666666667,1.0,0.9512195121951219,1.0,0.9032258064516129,0.5384615384615384,0.8,0.9444444444444444,0.5
348000,0.7647058823529411,0.4,1.0,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.5666666666666667,0.46875,0.6206896551724138,1.0,0.6976744186046512,0.8666666666666667,0.4,0.8484848484848485,0.627906976744186,0.16666666666666666,0.5555555555555556,0.8947368421052632,0.7857142857142857,0.7,0.8666666666666667,0.7941176470588235,0.6285714285714286,0.631578947368421,0.8571428571428571,0.0,0.4,1.0,0.8780487804878049,1.0,0.7741935483870968,0.5384615384615384,0.4,0.9444444444444444,0.4
349000,0.8235294117647058,0.7,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.7,0.46875,0.6551724137931034,1.0,0.7209302325581395,0.9333333333333333,0.5,0.9090909090909091,0.6744186046511628,0.25,0.6444444444444445,0.9210526315789473,0.7857142857142857,0.775,0.9,0.8529411764705882,0.7714285714285715,0.6842105263157895,0.8571428571428571,0.5,0.4666666666666667,1.0,0.926829268292683,1.0,0.9354838709677419,0.5384615384615384,0.6,0.9444444444444444,0.5
350000,0.7058823529411765,0.3,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.4666666666666667,0.375,0.5517241379310345,0.9090909090909091,0.6976744186046512,0.8,0.4,0.7575757575757576,0.5813953488372093,0.25,0.5111111111111111,0.8157894736842105,0.7857142857142857,0.6,0.7666666666666667,0.7647058823529411,0.5714285714285714,0.631578947368421,0.8285714285714286,0.0,0.36666666666666664,1.0,0.8048780487804879,0.96875,0.7741935483870968,0.38461538461538464,0.3333333333333333,0.8888888888888888,0.4
351000,0.7058823529411765,0.3,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5333333333333333,0.4375,0.5862068965517241,0.9090909090909091,0.6976744186046512,0.9333333333333333,0.4,0.8484848484848485,0.5813953488372093,0.16666666666666666,0.5777777777777777,0.868421052631579,0.7857142857142857,0.675,0.8666666666666667,0.7647058823529411,0.6,0.631578947368421,0.8571428571428571,0.0,0.5333333333333333,1.0,0.8780487804878049,0.96875,0.8709677419354839,0.5384615384615384,0.6,0.8888888888888888,0.4
352000,0.7058823529411765,0.3,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6,0.46875,0.6551724137931034,1.0,0.7209302325581395,0.9333333333333333,0.4,0.9090909090909091,0.6744186046511628,0.16666666666666666,0.4888888888888889,0.868421052631579,0.7857142857142857,0.675,0.8333333333333334,0.7941176470588235,0.5428571428571428,0.631578947368421,0.8571428571428571,0.0,0.5666666666666667,1.0,0.9024390243902439,0.96875,0.8387096774193549,0.5384615384615384,0.4,0.9444444444444444,0.5
353000,0.7647058823529411,0.3,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5666666666666667,0.53125,0.6206896551724138,1.0,0.7441860465116279,0.8,0.5,0.8484848484848485,0.6046511627906976,0.16666666666666666,0.6222222222222222,0.868421052631579,0.7857142857142857,0.7,0.8333333333333334,0.8235294117647058,0.6285714285714286,0.631578947368421,0.8571428571428571,0.5,0.5666666666666667,1.0,0.9024390243902439,0.96875,0.8709677419354839,0.5384615384615384,0.4,0.8888888888888888,0.5
354000,0.8235294117647058,0.5,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6333333333333333,0.53125,0.6206896551724138,1.0,0.7674418604651163,0.9333333333333333,0.5,0.9090909090909091,0.7674418604651163,0.16666666666666666,0.7111111111111111,0.9210526315789473,0.8571428571428571,0.725,0.8666666666666667,0.8235294117647058,0.7714285714285715,0.6842105263157895,0.8571428571428571,0.5,0.6666666666666666,1.0,0.926829268292683,1.0,0.9032258064516129,0.5384615384615384,0.6,0.9444444444444444,0.5
355000,0.8235294117647058,0.3,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6,0.375,0.5862068965517241,0.9090909090909091,0.6744186046511628,0.9333333333333333,0.4,0.8484848484848485,0.6511627906976745,0.16666666666666666,0.5555555555555556,0.8421052631578947,0.7857142857142857,0.675,0.8666666666666667,0.7352941176470589,0.5714285714285714,0.5789473684210527,0.8571428571428571,0.5,0.5,1.0,0.8536585365853658,0.96875,0.8387096774193549,0.5384615384615384,0.4666666666666667,0.9444444444444444,0.4
356000,0.7647058823529411,0.4,1.0,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.4666666666666667,0.46875,0.6206896551724138,1.0,0.6744186046511628,0.9333333333333333,0.5,0.8484848484848485,0.6511627906976745,0.16666666666666666,0.6444444444444445,0.8157894736842105,0.7857142857142857,0.75,0.9,0.7941176470588235,0.7428571428571429,0.6842105263157895,0.8571428571428571,0.0,0.5666666666666667,1.0,0.9024390243902439,0.96875,0.8387096774193549,0.5384615384615384,0.6,0.8888888888888888,0.5
357000,0.7647058823529411,0.7,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6666666666666666,0.53125,0.7586206896551724,1.0,0.7209302325581395,0.9333333333333333,0.5,0.9393939393939394,0.7674418604651163,0.16666666666666666,0.6888888888888889,0.9210526315789473,0.7857142857142857,0.8,0.9,0.8529411764705882,0.8571428571428571,0.6842105263157895,0.8571428571428571,1.0,0.6333333333333333,1.0,0.926829268292683,1.0,0.9354838709677419,0.5384615384615384,0.6,0.9444444444444444,0.5
358000,0.8823529411764706,0.6,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6666666666666666,0.5625,0.7241379310344828,1.0,0.7674418604651163,0.9333333333333333,0.7,0.9393939393939394,0.7441860465116279,0.16666666666666666,0.6222222222222222,0.9210526315789473,0.7857142857142857,0.775,0.9,0.8529411764705882,0.8,0.631578947368421,0.8571428571428571,1.0,0.6666666666666666,1.0,0.9512195121951219,1.0,0.9032258064516129,0.5384615384615384,0.6,0.9444444444444444,0.5
359000,0.9411764705882353,0.7,1.0,0.8571428571428571,0.9411764705882353,1.0,0.7666666666666667,0.625,0.7931034482758621,1.0,0.7906976744186046,0.9333333333333333,0.7,0.9696969696969697,0.7906976744186046,0.25,0.6888888888888889,0.9210526315789473,0.8571428571428571,0.8,0.9333333333333333,0.8529411764705882,0.8571428571428571,0.6842105263157895,0.8571428571428571,1.0,0.7333333333333333,1.0,0.9512195121951219,1.0,0.967741935483871,0.5384615384615384,0.6666666666666666,1.0,0.6
360000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6666666666666666,0.5,0.6206896551724138,1.0,0.7441860465116279,0.9333333333333333,0.5,0.9393939393939394,0.6744186046511628,0.16666666666666666,0.6222222222222222,0.8421052631578947,0.7857142857142857,0.725,0.9,0.8235294117647058,0.7142857142857143,0.631578947368421,0.8571428571428571,0.5,0.6333333333333333,1.0,0.8780487804878049,1.0,0.9032258064516129,0.5384615384615384,0.6,0.9444444444444444,0.5
361000,0.7647058823529411,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5333333333333333,0.4375,0.6206896551724138,1.0,0.6976744186046512,0.7333333333333333,0.5,0.9393939393939394,0.627906976744186,0.16666666666666666,0.5333333333333333,0.868421052631579,0.7857142857142857,0.7,0.8333333333333334,0.7941176470588235,0.6571428571428571,0.631578947368421,0.8571428571428571,0.5,0.4666666666666667,1.0,0.8780487804878049,1.0,0.8709677419354839,0.5384615384615384,0.4,0.9444444444444444,0.5
362000,0.8823529411764706,0.8,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6,0.5625,0.6551724137931034,1.0,0.7906976744186046,0.9333333333333333,0.5,0.9696969696969697,0.6976744186046512,0.16666666666666666,0.6888888888888889,0.8947368421052632,0.7857142857142857,0.725,0.8666666666666667,0.8529411764705882,0.8,0.6842105263157895,0.8571428571428571,0.0,0.6333333333333333,1.0,0.9024390243902439,0.96875,0.9354838709677419,0.5384615384615384,0.7333333333333333,0.9444444444444444,0.5
363000,0.7647058823529411,0.5,1.0,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.5333333333333333,0.46875,0.6551724137931034,1.0,0.6976744186046512,0.9333333333333333,0.5,0.9393939393939394,0.5813953488372093,0.16666666666666666,0.5555555555555556,0.9210526315789473,0.7857142857142857,0.725,0.8666666666666667,0.7941176470588235,0.7428571428571429,0.6842105263157895,0.8571428571428571,0.0,0.6333333333333333,1.0,0.8780487804878049,0.96875,0.8387096774193549,0.6153846153846154,0.4666666666666667,0.9444444444444444,0.5
364000,0.7647058823529411,0.5,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5666666666666667,0.5,0.5862068965517241,1.0,0.7441860465116279,0.9333333333333333,0.5,0.8787878787878788,0.6046511627906976,0.16666666666666666,0.5555555555555556,0.9210526315789473,0.7857142857142857,0.675,0.8666666666666667,0.8529411764705882,0.7714285714285715,0.6842105263157895,0.8571428571428571,0.0,0.6333333333333333,1.0,0.9024390243902439,0.96875,0.9032258064516129,0.5384615384615384,0.5333333333333333,0.9444444444444444,0.5
365000,0.8823529411764706,0.7,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.7,0.5,0.6206896551724138,1.0,0.7674418604651163,0.9333333333333333,0.6,0.9696969696969697,0.7209302325581395,0.16666666666666666,0.6,0.9210526315789473,0.8571428571428571,0.7,0.9,0.8235294117647058,0.7142857142857143,0.631578947368421,0.8571428571428571,1.0,0.6,1.0,0.926829268292683,1.0,0.9032258064516129,0.6153846153846154,0.6666666666666666,0.9444444444444444,0.5
366000,0.7647058823529411,0.4,1.0,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.4666666666666667,0.4375,0.5517241379310345,0.9090909090909091,0.6744186046511628,0.8666666666666667,0.5,0.8484848484848485,0.6046511627906976,0.16666666666666666,0.5333333333333333,0.868421052631579,0.7857142857142857,0.675,0.8666666666666667,0.7941176470588235,0.6857142857142857,0.631578947368421,0.8571428571428571,0.5,0.5333333333333333,1.0,0.8536585365853658,0.96875,0.8387096774193549,0.5384615384615384,0.4666666666666667,0.8888888888888888,0.5
367000,0.9411764705882353,0.6,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5,0.4375,0.6206896551724138,0.9090909090909091,0.6511627906976745,0.9333333333333333,0.4,0.8787878787878788,0.7209302325581395,0.16666666666666666,0.5555555555555556,0.9210526315789473,0.7857142857142857,0.7,0.8,0.8235294117647058,0.6857142857142857,0.631578947368421,0.8,0.5,0.5333333333333333,1.0,0.8780487804878049,1.0,0.8387096774193549,0.5384615384615384,0.6,0.9444444444444444,0.5
368000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6,0.46875,0.6206896551724138,1.0,0.7441860465116279,0.9333333333333333,0.6,0.9090909090909091,0.7209302325581395,0.16666666666666666,0.6222222222222222,0.9210526315789473,0.8571428571428571,0.75,0.8333333333333334,0.7941176470588235,0.7428571428571429,0.6842105263157895,0.8571428571428571,0.5,0.6333333333333333,1.0,0.8780487804878049,1.0,0.9032258064516129,0.5384615384615384,0.5333333333333333,0.9444444444444444,0.5
369000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5333333333333333,0.46875,0.5517241379310345,1.0,0.7209302325581395,0.9333333333333333,0.5,0.9090909090909091,0.6511627906976745,0.16666666666666666,0.6,0.9210526315789473,0.7857142857142857,0.675,0.8666666666666667,0.8235294117647058,0.7142857142857143,0.631578947368421,0.8571428571428571,0.0,0.5666666666666667,1.0,0.926829268292683,0.96875,0.8387096774193549,0.5384615384615384,0.4666666666666667,0.9444444444444444,0.5
370000,0.8823529411764706,0.5,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6,0.46875,0.6206896551724138,1.0,0.7209302325581395,0.9333333333333333,0.6,0.9393939393939394,0.7209302325581395,0.16666666666666666,0.5555555555555556,0.8947368421052632,0.7857142857142857,0.75,0.9,0.8235294117647058,0.7428571428571429,0.631578947368421,0.8571428571428571,0.5,0.6,1.0,0.926829268292683,1.0,0.9354838709677419,0.5384615384615384,0.6,0.9444444444444444,0.5
371000,0.8823529411764706,0.5,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6666666666666666,0.53125,0.6206896551724138,1.0,0.7674418604651163,0.9333333333333333,0.7,0.9090909090909091,0.7441860465116279,0.16666666666666666,0.5777777777777777,0.9210526315789473,0.7857142857142857,0.75,0.8666666666666667,0.8529411764705882,0.7714285714285715,0.631578947368421,0.8571428571428571,0.0,0.7,1.0,0.9512195121951219,1.0,0.9032258064516129,0.6153846153846154,0.5333333333333333,0.9444444444444444,0.5
372000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6,0.46875,0.6551724137931034,1.0,0.6744186046511628,0.8666666666666667,0.4,0.9090909090909091,0.7209302325581395,0.16666666666666666,0.5777777777777777,0.8947368421052632,0.7857142857142857,0.7,0.8666666666666667,0.8235294117647058,0.6285714285714286,0.631578947368421,0.8571428571428571,0.0,0.5,1.0,0.9024390243902439,0.96875,0.8387096774193549,0.5384615384615384,0.4,0.9444444444444444,0.5
373000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.40625,0.5862068965517241,1.0,0.7209302325581395,0.9333333333333333,0.4,0.9090909090909091,0.6511627906976745,0.16666666666666666,0.5777777777777777,0.9210526315789473,0.7857142857142857,0.675,0.8333333333333334,0.8529411764705882,0.6571428571428571,0.6842105263157895,0.8571428571428571,0.0,0.6,1.0,0.9024390243902439,0.96875,0.8709677419354839,0.6153846153846154,0.4,0.9444444444444444,0.5
374000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5666666666666667,0.46875,0.6206896551724138,1.0,0.7441860465116279,0.9333333333333333,0.5,0.8787878787878788,0.7441860465116279,0.16666666666666666,0.6444444444444445,0.9210526315789473,0.7857142857142857,0.775,0.8666666666666667,0.8235294117647058,0.6857142857142857,0.6842105263157895,0.8571428571428571,0.5,0.7,1.0,0.9024390243902439,0.96875,0.8709677419354839,0.5384615384615384,0.4,0.9444444444444444,0.5
375000,0.8823529411764706,0.6,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.53125,0.5862068965517241,1.0,0.7674418604651163,0.9333333333333333,0.5,0.9090909090909091,0.6744186046511628,0.16666666666666666,0.6444444444444445,0.9210526315789473,0.8571428571428571,0.75,0.8333333333333334,0.8529411764705882,0.7142857142857143,0.6842105263157895,0.8571428571428571,0.5,0.6333333333333333,1.0,0.8780487804878049,1.0,0.9032258064516129,0.5384615384615384,0.6666666666666666,0.9444444444444444,0.5
376000,0.7647058823529411,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.46875,0.5517241379310345,1.0,0.7441860465116279,0.9333333333333333,0.5,0.9090909090909091,0.7209302325581395,0.16666666666666666,0.6444444444444445,0.9210526315789473,0.7857142857142857,0.7,0.8666666666666667,0.8529411764705882,0.7428571428571429,0.631578947368421,0.8571428571428571,0.0,0.6,1.0,0.8780487804878049,1.0,0.8709677419354839,0.6153846153846154,0.4,0.9444444444444444,0.5
377000,0.9411764705882353,0.5,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6,0.46875,0.6551724137931034,1.0,0.7674418604651163,0.9333333333333333,0.6,0.9696969696969697,0.7209302325581395,0.16666666666666666,0.6222222222222222,0.9210526315789473,0.7857142857142857,0.775,0.8666666666666667,0.8529411764705882,0.7714285714285715,0.631578947368421,0.8571428571428571,1.0,0.6666666666666666,1.0,0.9024390243902439,0.96875,0.9032258064516129,0.6153846153846154,0.6666666666666666,0.9444444444444444,0.5
378000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5333333333333333,0.4375,0.5862068965517241,1.0,0.7674418604651163,0.9333333333333333,0.5,0.9090909090909091,0.6744186046511628,0.16666666666666666,0.5555555555555556,0.9210526315789473,0.7857142857142857,0.675,0.8666666666666667,0.7941176470588235,0.6857142857142857,0.5789473684210527,0.8571428571428571,0.0,0.6,1.0,0.8780487804878049,0.96875,0.9032258064516129,0.5384615384615384,0.4,0.9444444444444444,0.5
379000,0.8235294117647058,0.6,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.46875,0.6896551724137931,1.0,0.7674418604651163,0.9333333333333333,0.7,0.9696969696969697,0.7674418604651163,0.08333333333333333,0.6666666666666666,0.9210526315789473,0.7857142857142857,0.75,0.9,0.8529411764705882,0.7428571428571429,0.6842105263157895,0.8571428571428571,0.5,0.6,1.0,0.9512195121951219,0.96875,0.9032258064516129,0.5384615384615384,0.4666666666666667,0.9444444444444444,0.5
380000,0.7647058823529411,0.3,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.46875,0.6206896551724138,1.0,0.7674418604651163,0.8666666666666667,0.6,0.9393939393939394,0.6744186046511628,0.16666666666666666,0.6222222222222222,0.8947368421052632,0.7857142857142857,0.75,0.9,0.8529411764705882,0.6571428571428571,0.631578947368421,0.8571428571428571,1.0,0.5666666666666667,1.0,0.9024390243902439,0.96875,0.9032258064516129,0.6153846153846154,0.4,0.9444444444444444,0.6
381000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6,0.46875,0.5862068965517241,1.0,0.7209302325581395,0.9333333333333333,0.5,0.9393939393939394,0.6976744186046512,0.16666666666666666,0.6,0.9210526315789473,0.7857142857142857,0.725,0.9,0.8529411764705882,0.7142857142857143,0.631578947368421,0.8571428571428571,0.0,0.6,1.0,0.8780487804878049,1.0,0.9032258064516129,0.6153846153846154,0.4,0.8888888888888888,0.5
382000,0.9411764705882353,0.5,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.53125,0.6206896551724138,1.0,0.7674418604651163,0.9333333333333333,0.5,0.9393939393939394,0.7441860465116279,0.16666666666666666,0.6444444444444445,0.8947368421052632,0.7857142857142857,0.8,0.8666666666666667,0.8235294117647058,0.6857142857142857,0.6842105263157895,0.8571428571428571,1.0,0.6333333333333333,1.0,0.9024390243902439,0.96875,0.9354838709677419,0.6153846153846154,0.6,0.9444444444444444,0.5
383000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5,0.53125,0.6551724137931034,1.0,0.7441860465116279,0.9333333333333333,0.7,0.9696969696969697,0.6744186046511628,0.16666666666666666,0.6666666666666666,0.8947368421052632,0.7857142857142857,0.75,0.8666666666666667,0.8529411764705882,0.6857142857142857,0.6842105263157895,0.8571428571428571,0.5,0.6333333333333333,1.0,0.8536585365853658,0.96875,0.9032258064516129,0.6153846153846154,0.5333333333333333,0.9444444444444444,0.5
